start.date;duration.s;peak.c/s;total.counts;min energy.kev;max energy.kev
03.08.2011;1408;944;1689249;25;50
03.08.2011;364;208;200303;6;12
03.08.2011;904;2160;1386557;50;100
03.08.2011;232;23;16312;12;25
03.08.2011;180;1;541;6;12
03.08.2011;372;10;5732;12;25
03.08.2011;84;34;11720;6;12
03.08.2011;240;76;59920;6;12
03.08.2011;196;68;45640;6;12
03.08.2011;332;60;68240;6;12
03.08.2011;568;152;204800;6;12
03.08.2011;360;80;89480;6;12
03.08.2011;832;1328;1419760;12;25
03.08.2011;476;688;699680;12;25
03.08.2011;196;416;140440;12;25
03.08.2011;140;1;505;6;12
03.08.2011;768;184;188753;12;25
03.08.2011;2256;720;948236;12;25
03.08.2011;640;496;360440;12;25
03.08.2011;692;416;421320;12;25
03.08.2011;612;288;185080;6;12
03.08.2011;740;128;198360;6;12
03.08.2011;792;1008;650680;12;25
03.08.2011;376;160;171160;6;12
03.08.2011;636;68;144880;6;12
03.08.2011;192;38;30320;6;12
03.08.2011;524;1;1310;6;12
03.08.2011;136;1;306;6;12
03.08.2011;636;320;213669;12;25
03.08.2011;1648;1904;4593157;12;25
03.08.2011;352;60;89182;6;12
03.08.2011;616;1200;2826040;12;25
03.08.2011;1196;1200;3660480;12;25
03.08.2011;208;232;182240;6;12
03.08.2011;904;352;464400;6;12
03.08.2011;696;368;411520;6;12
03.08.2011;692;880;855120;12;25
03.08.2011;360;27;17344;12;25
03.08.2011;1012;164;273352;12;25
03.08.2011;556;16;15435;12;25
03.08.2011;100;2;987;6;12
03.08.2011;408;624;807695;25;50
03.08.2011;288;192;214312;6;12
03.08.2011;1256;256;761120;6;12
03.08.2011;436;68;121520;6;12
03.08.2011;1088;88;273400;6;12
03.08.2011;320;100;55600;6;12
03.08.2011;340;168;110760;6;12
03.08.2011;456;100;99800;6;12
03.08.2011;460;100;125720;6;12
03.08.2011;132;52;26120;6;12
03.08.2011;328;80;71880;6;12
03.08.2011;580;60;118440;6;12
03.08.2011;308;84;92560;6;12
03.08.2011;1468;624;1525240;6;12
04.08.2011;436;46;67080;6;12
04.08.2011;520;72;112840;6;12
04.08.2011;304;100;92280;6;12
04.08.2011;224;352;167920;6;12
04.08.2011;544;1584;1581100;12;25
04.08.2011;1040;168;539520;6;12
04.08.2011;732;160;405200;6;12
04.08.2011;948;288;545000;6;12
04.08.2011;420;56;71200;6;12
04.08.2011;328;9;6089;12;25
04.08.2011;596;7;8520;6;12
04.08.2011;600;5;4755;6;12
04.08.2011;812;10;13064;12;25
04.08.2011;376;1;1975;6;12
04.08.2011;680;184;90790;50;100
04.08.2011;1868;1923;901803;6;12
04.08.2011;380;36;52280;6;12
04.08.2011;540;1245;1851960;12;25
04.08.2011;1180;1005;2855700;12;25
04.08.2011;1336;1245;1387050;12;25
04.08.2011;792;188;455850;6;12
04.08.2011;456;2;3391;6;12
04.08.2011;300;1;1732;6;12
04.08.2011;172;1;947;6;12
04.08.2011;2024;168;183535;12;25
04.08.2011;860;3;6779;6;12
04.08.2011;488;1;2441;6;12
04.08.2011;808;136;90450;12;25
04.08.2011;220;4;2230;6;12
04.08.2011;576;3;6514;6;12
04.08.2011;368;4;3201;6;12
04.08.2011;452;2;3524;6;12
04.08.2011;516;8;7012;6;12
04.08.2011;400;46;20625;12;25
04.08.2011;348;144;110320;12;25
04.08.2011;216;84;45040;6;12
04.08.2011;228;320;94760;6;12
04.08.2011;684;200;352080;6;12
04.08.2011;208;480;190260;12;25
04.08.2011;192;368;216980;6;12
04.08.2011;904;592;1104480;6;12
04.08.2011;364;384;315760;6;12
04.08.2011;324;1008;820000;12;25
04.08.2011;380;1584;1475660;12;25
04.08.2011;444;104;103720;6;12
04.08.2011;624;560;723760;6;12
04.08.2011;140;52;30480;6;12
04.08.2011;240;76;49260;6;12
04.08.2011;276;240;78880;6;12
04.08.2011;504;144;191840;6;12
04.08.2011;632;168;171440;6;12
04.08.2011;92;28;10600;6;12
04.08.2011;548;128;139020;6;12
04.08.2011;656;100;163000;6;12
04.08.2011;844;104;227960;6;12
04.08.2011;116;60;24840;6;12
04.08.2011;152;34;21460;6;12
04.08.2011;572;36;75840;6;12
04.08.2011;244;28;27680;6;12
04.08.2011;272;44;46120;6;12
04.08.2011;188;34;28680;6;12
04.08.2011;1024;1648;2755400;12;25
04.08.2011;616;1008;1182640;12;25
04.08.2011;660;320;592720;6;12
04.08.2011;564;88;146880;6;12
04.08.2011;476;80;64936;12;25
04.08.2011;484;14;22230;6;12
04.08.2011;396;11;10963;12;25
04.08.2011;348;13;10511;6;12
04.08.2011;696;7;8983;6;12
05.08.2011;344;4;3956;6;12
05.08.2011;216;68;37720;6;12
05.08.2011;856;352;826120;6;12
05.08.2011;504;120;148520;6;12
05.08.2011;284;52;50960;6;12
05.08.2011;256;120;69040;12;25
05.08.2011;252;28;27560;6;12
05.08.2011;196;30;23040;6;12
05.08.2011;656;168;226600;6;12
05.08.2011;264;44;37960;6;12
05.08.2011;196;32;26720;6;12
05.08.2011;328;48;57480;6;12
05.08.2011;984;368;861580;6;12
05.08.2011;404;30;40480;6;12
05.08.2011;112;32;11400;6;12
05.08.2011;176;76;35720;6;12
05.08.2011;120;60;20740;6;12
05.08.2011;236;46;37360;6;12
05.08.2011;1708;1456;3750000;12;25
05.08.2011;320;80;62520;6;12
05.08.2011;392;208;218400;6;12
05.08.2011;452;416;304720;6;12
05.08.2011;344;216;159960;12;25
05.08.2011;652;100;132160;6;12
05.08.2011;800;656;716240;12;25
05.08.2011;416;88;108840;6;12
05.08.2011;84;52;17120;6;12
05.08.2011;556;64;91520;6;12
05.08.2011;164;46;21720;6;12
05.08.2011;412;52;73600;6;12
05.08.2011;196;60;37760;6;12
05.08.2011;132;38;16160;6;12
05.08.2011;620;912;529560;12;25
05.08.2011;140;26;14880;6;12
05.08.2011;256;30;32920;6;12
05.08.2011;288;34;35880;6;12
05.08.2011;416;44;51100;6;12
05.08.2011;144;60;20340;6;12
05.08.2011;172;42;28680;6;12
05.08.2011;228;24;22660;6;12
05.08.2011;364;30;40560;6;12
05.08.2011;240;38;28540;6;12
05.08.2011;248;42;33560;6;12
05.08.2011;380;56;61920;6;12
05.08.2011;84;64;15540;6;12
05.08.2011;104;34;11320;6;12
05.08.2011;176;352;161800;6;12
05.08.2011;380;200;151800;12;25
05.08.2011;484;136;151200;6;12
05.08.2011;220;48;33680;6;12
05.08.2011;740;36;92880;6;12
05.08.2011;136;30;15480;6;12
05.08.2011;204;72;47680;6;12
05.08.2011;440;200;144720;6;12
05.08.2011;104;32;11320;6;12
06.08.2011;588;48;103760;6;12
06.08.2011;432;72;102560;6;12
06.08.2011;260;30;31200;6;12
06.08.2011;156;26;16400;6;12
06.08.2011;136;40;16280;6;12
06.08.2011;112;24;11720;6;12
06.08.2011;212;48;33560;6;12
06.08.2011;408;96;80400;6;12
06.08.2011;140;36;17380;6;12
06.08.2011;144;36;19480;6;12
06.08.2011;208;40;28600;6;12
06.08.2011;128;40;15540;6;12
06.08.2011;384;136;98480;6;12
06.08.2011;428;68;87760;6;12
06.08.2011;324;36;47520;6;12
06.08.2011;416;36;62920;6;12
06.08.2011;320;36;46480;6;12
06.08.2011;76;32;8540;6;12
06.08.2011;252;52;47520;6;12
06.08.2011;200;52;41200;6;12
06.08.2011;228;68;52560;6;12
06.08.2011;528;76;108280;6;12
06.08.2011;408;38;60080;6;12
06.08.2011;152;72;29280;6;12
06.08.2011;68;26;6560;6;12
06.08.2011;140;40;18160;6;12
06.08.2011;1532;976;1436520;6;12
06.08.2011;208;80;34580;6;12
06.08.2011;660;72;160080;6;12
06.08.2011;288;48;48240;6;12
06.08.2011;428;96;90920;6;12
06.08.2011;764;336;532480;6;12
06.08.2011;220;44;42520;6;12
06.08.2011;392;144;126480;6;12
06.08.2011;120;46;21960;6;12
06.08.2011;248;72;57440;6;12
06.08.2011;416;120;147540;6;12
06.08.2011;1304;1456;2851920;12;25
06.08.2011;884;560;1259960;6;12
06.08.2011;1460;480;1981740;6;12
06.08.2011;264;38;36200;6;12
06.08.2011;252;30;32240;6;12
06.08.2011;332;84;93540;6;12
06.08.2011;708;144;228920;6;12
06.08.2011;124;56;20640;6;12
06.08.2011;260;152;91580;6;12
06.08.2011;772;120;356960;6;12
06.08.2011;1436;240;1285920;6;12
06.08.2011;312;336;382420;6;12
06.08.2011;664;136;309400;6;12
06.08.2011;820;304;356560;6;12
06.08.2011;192;42;33720;6;12
06.08.2011;236;40;34720;6;12
06.08.2011;648;84;146480;6;12
06.08.2011;112;32;15840;6;12
06.08.2011;176;38;24280;6;12
06.08.2011;568;84;126320;6;12
06.08.2011;160;40;28080;6;12
06.08.2011;556;68;129120;6;12
06.08.2011;704;48;108160;6;12
06.08.2011;248;30;30680;6;12
06.08.2011;296;40;43160;6;12
06.08.2011;1328;128;497200;6;12
06.08.2011;988;80;273480;6;12
06.08.2011;840;944;1525280;12;25
06.08.2011;256;42;45200;6;12
06.08.2011;308;40;53200;6;12
06.08.2011;612;96;126200;6;12
06.08.2011;180;28;21240;6;12
06.08.2011;52;34;7400;6;12
07.08.2011;408;528;479120;12;25
07.08.2011;176;200;100160;6;12
07.08.2011;196;68;55160;6;12
07.08.2011;576;944;513000;12;25
07.08.2011;364;64;70200;6;12
07.08.2011;540;416;444920;6;12
07.08.2011;688;200;344320;6;12
07.08.2011;252;52;54960;6;12
07.08.2011;732;88;166200;6;12
07.08.2011;136;2;874;6;12
07.08.2011;672;3;6199;6;12
07.08.2011;300;1;1640;6;12
07.08.2011;376;1;1893;6;12
07.08.2011;156;2;704;6;12
07.08.2011;1576;2672;3584390;12;25
07.08.2011;616;192;242340;6;12
07.08.2011;476;1456;1445340;12;25
07.08.2011;1340;560;1501560;6;12
07.08.2011;372;200;101520;6;12
07.08.2011;1080;1072;1087640;12;25
07.08.2011;756;144;262840;6;12
07.08.2011;1340;912;1461600;12;25
07.08.2011;240;56;32880;6;12
07.08.2011;2048;848;1582000;12;25
07.08.2011;240;28;26560;6;12
07.08.2011;488;104;103600;6;12
07.08.2011;224;34;31360;6;12
07.08.2011;252;32;35720;6;12
07.08.2011;280;40;44400;6;12
07.08.2011;648;64;127320;6;12
07.08.2011;828;224;253420;6;12
07.08.2011;200;44;36880;6;12
07.08.2011;484;104;127600;6;12
07.08.2011;412;128;183840;6;12
07.08.2011;44;336;62720;3;6
07.08.2011;196;128;106200;6;12
07.08.2011;672;120;287520;6;12
07.08.2011;576;80;150840;6;12
07.08.2011;324;36;48680;6;12
07.08.2011;148;32;21320;6;12
07.08.2011;464;72;100160;6;12
07.08.2011;148;68;41600;6;12
07.08.2011;292;208;133960;6;12
07.08.2011;508;200;315840;12;25
07.08.2011;492;128;197280;6;12
07.08.2011;248;46;42740;6;12
07.08.2011;228;52;39920;6;12
07.08.2011;668;52;103520;6;12
07.08.2011;124;72;29800;6;12
07.08.2011;288;144;90240;6;12
07.08.2011;160;1;612;6;12
07.08.2011;1188;57;21394;12;25
07.08.2011;500;21;39197;6;12
07.08.2011;192;126;25665;12;25
07.08.2011;216;24;21320;6;12
07.08.2011;648;30;67040;6;12
07.08.2011;76;38;8300;6;12
07.08.2011;256;136;66700;6;12
07.08.2011;64;40;9120;6;12
07.08.2011;128;34;14960;6;12
07.08.2011;204;64;38680;6;12
07.08.2011;828;92;239800;6;12
07.08.2011;636;72;147160;6;12
07.08.2011;100;34;14360;6;12
07.08.2011;484;120;125880;6;12
07.08.2011;2020;352;1611240;6;12
08.08.2011;108;32;14400;6;12
08.08.2011;116;64;17200;6;12
08.08.2011;288;28;29820;6;12
08.08.2011;200;48;29240;6;12
08.08.2011;708;416;472560;12;25
08.08.2011;1008;128;307080;6;12
08.08.2011;740;38;89200;6;12
08.08.2011;120;34;15720;6;12
08.08.2011;140;112;40040;6;12
08.08.2011;208;184;81760;6;12
08.08.2011;1120;2800;2540760;12;25
08.08.2011;440;1328;473640;12;25
08.08.2011;268;120;74200;6;12
08.08.2011;160;24;15500;6;12
08.08.2011;1100;416;875620;6;12
08.08.2011;124;32;16360;6;12
08.08.2011;212;100;62280;6;12
08.08.2011;404;72;63240;6;12
08.08.2011;12;46;2760;6;12
08.08.2011;284;100;102320;6;12
08.08.2011;148;80;46400;6;12
08.08.2011;160;152;45860;12;25
08.08.2011;436;784;783680;12;25
08.08.2011;76;48;9920;6;12
08.08.2011;72;32;8520;6;12
08.08.2011;112;24;11440;6;12
08.08.2011;204;56;31480;6;12
08.08.2011;116;38;15800;6;12
08.08.2011;228;40;34640;6;12
08.08.2011;104;46;17560;6;12
08.08.2011;336;120;83840;6;12
08.08.2011;1116;976;1588680;12;25
08.08.2011;100;120;38800;6;12
08.08.2011;476;152;286480;6;12
08.08.2011;144;128;76160;6;12
08.08.2011;144;26;16220;6;12
08.08.2011;280;68;48840;6;12
08.08.2011;188;68;30360;6;12
08.08.2011;192;40;27160;6;12
08.08.2011;412;34;48040;6;12
08.08.2011;128;52;27200;6;12
08.08.2011;452;68;104900;6;12
08.08.2011;2432;46;123972;12;25
08.08.2011;128;40;17020;6;12
08.08.2011;124;42;16280;6;12
08.08.2011;656;256;280240;6;12
08.08.2011;708;2160;1545080;12;25
08.08.2011;488;160;149360;6;12
08.08.2011;188;4;1637;6;12
08.08.2011;168;3;1821;6;12
08.08.2011;296;4;3251;6;12
08.08.2011;776;464;886549;25;50
08.08.2011;480;200;194580;12;25
08.08.2011;584;61;81886;3;6
08.08.2011;276;9;3748;12;25
08.08.2011;3088;136;1143173;12;25
09.08.2011;260;28;25780;12;25
09.08.2011;268;24;23880;6;12
09.08.2011;236;64;33240;6;12
09.08.2011;164;24;17600;6;12
09.08.2011;164;28;17280;6;12
09.08.2011;296;104;85680;6;12
09.08.2011;200;104;49360;12;25
09.08.2011;84;60;14120;6;12
09.08.2011;152;42;20000;6;12
09.08.2011;304;32;35040;6;12
09.08.2011;200;60;36240;6;12
09.08.2011;444;480;386860;12;25
09.08.2011;972;8;11036;12;25
09.08.2011;1236;3;7679;6;12
09.08.2011;1224;320;667612;25;50
09.08.2011;1640;573;685507;12;25
09.08.2011;456;7;9902;6;12
09.08.2011;472;6;9606;6;12
09.08.2011;88;2;944;6;12
09.08.2011;212;44;36160;6;12
09.08.2011;184;44;31080;6;12
09.08.2011;364;108;103360;6;12
09.08.2011;984;104;355880;6;12
09.08.2011;220;84;68760;6;12
09.08.2011;1304;416;782320;6;12
09.08.2011;444;216;240600;6;12
09.08.2011;376;464;373300;6;12
09.08.2011;1248;63;86302;25;50
09.08.2011;160;4;2853;6;12
09.08.2011;8;4;154;3;6
09.08.2011;12;4;233;3;6
09.08.2011;2256;53158;73353352;25;50
09.08.2011;680;100;188364;12;25
09.08.2011;104;40;17440;6;12
09.08.2011;1524;22;76404;3;6
09.08.2011;296;5;5766;6;12
09.08.2011;304;96;61120;6;12
09.08.2011;384;36;42500;6;12
09.08.2011;180;46;28800;6;12
09.08.2011;264;84;54600;6;12
09.08.2011;120;38;14880;6;12
09.08.2011;468;56;93760;6;12
09.08.2011;368;128;109000;6;12
09.08.2011;60;38;8720;6;12
09.08.2011;1256;3184;10431780;12;25
09.08.2011;348;44;59700;6;12
09.08.2011;640;160;189600;6;12
09.08.2011;436;60;89000;6;12
09.08.2011;304;42;48480;6;12
09.08.2011;460;36;64400;6;12
09.08.2011;380;192;256960;6;12
09.08.2011;484;152;194720;6;12
09.08.2011;840;480;384640;12;25
09.08.2011;100;48;17440;6;12
09.08.2011;780;168;224960;6;12
09.08.2011;292;84;78680;6;12
09.08.2011;224;120;65880;6;12
09.08.2011;216;200;104300;6;12
09.08.2011;2360;1264;3909240;12;25
09.08.2011;124;92;31360;6;12
09.08.2011;144;60;29440;6;12
09.08.2011;176;28;20200;6;12
09.08.2011;68;52;9840;6;12
09.08.2011;168;60;32960;6;12
09.08.2011;168;84;43400;6;12
09.08.2011;328;464;418660;12;25
09.08.2011;832;100;216800;6;12
09.08.2011;384;56;52880;6;12
09.08.2011;100;42;15760;6;12
09.08.2011;696;36;103760;6;12
09.08.2011;252;0;460;6;12
09.08.2011;56;1;141;6;12
09.08.2011;104;1;270;6;12
09.08.2011;2780;112;262623;12;25
10.08.2011;416;68;109940;6;12
10.08.2011;1056;84;306560;6;12
10.08.2011;196;76;45120;6;12
10.08.2011;1460;104;424580;6;12
10.08.2011;204;43;36525;6;12
10.08.2011;524;42;75656;6;12
10.08.2011;536;30;55180;6;12
10.08.2011;92;30;10280;6;12
10.08.2011;88;34;12600;6;12
10.08.2011;524;272;217120;6;12
10.08.2011;844;136;306040;6;12
10.08.2011;276;40;35840;6;12
10.08.2011;968;160;203360;6;12
10.08.2011;740;64;172960;6;12
10.08.2011;264;272;129520;12;25
10.08.2011;76;22;7160;6;12
10.08.2011;660;136;208800;6;12
10.08.2011;108;52;20320;6;12
10.08.2011;416;2;2658;6;12
10.08.2011;932;92;115858;12;25
10.08.2011;680;160;91901;12;25
10.08.2011;952;22;54290;6;12
10.08.2011;680;10;17331;6;12
10.08.2011;20;160;14720;3;6
10.08.2011;36;152;26240;6;12
10.08.2011;444;304;413680;6;12
10.08.2011;52;72;17440;6;12
10.08.2011;380;192;145620;6;12
10.08.2011;452;52;65040;6;12
10.08.2011;1572;2288;8913840;6;12
10.08.2011;180;288;153880;12;25
10.08.2011;504;184;245520;6;12
10.08.2011;364;128;159840;6;12
10.08.2011;204;144;101000;6;12
10.08.2011;1016;288;560320;6;12
10.08.2011;712;256;524080;6;12
10.08.2011;436;60;71780;6;12
10.08.2011;80;38;11480;6;12
10.08.2011;132;48;23800;6;12
10.08.2011;92;28;10400;6;12
10.08.2011;96;30;12320;6;12
10.08.2011;164;44;26480;6;12
10.08.2011;748;232;556340;6;12
10.08.2011;468;176;255360;6;12
10.08.2011;828;168;422560;6;12
10.08.2011;244;128;82240;6;12
10.08.2011;256;1392;470800;12;25
10.08.2011;272;76;54300;6;12
10.08.2011;404;160;142500;6;12
10.08.2011;264;46;46680;6;12
10.08.2011;356;36;44200;6;12
10.08.2011;456;56;60440;6;12
10.08.2011;336;28;38480;6;12
10.08.2011;332;24;34360;6;12
10.08.2011;392;28;42920;6;12
10.08.2011;216;26;23440;6;12
10.08.2011;260;48;40080;6;12
10.08.2011;472;38;65280;6;12
10.08.2011;216;72;32360;6;12
10.08.2011;272;44;45840;6;12
10.08.2011;156;38;24200;6;12
10.08.2011;316;68;62240;6;12
11.08.2011;72;46;11120;6;12
11.08.2011;364;26;38840;6;12
11.08.2011;124;48;14520;6;12
11.08.2011;124;68;23120;6;12
11.08.2011;116;42;19400;6;12
11.08.2011;52;30;7000;6;12
11.08.2011;148;40;21000;6;12
11.08.2011;76;38;12120;6;12
11.08.2011;628;34;79280;6;12
11.08.2011;320;34;38960;6;12
11.08.2011;1988;352;1204680;6;12
11.08.2011;328;36;40040;6;12
11.08.2011;320;28;36080;6;12
11.08.2011;320;76;54020;6;12
11.08.2011;224;44;30360;6;12
11.08.2011;484;240;136640;6;12
11.08.2011;612;32;77440;6;12
11.08.2011;1328;68;215560;6;12
11.08.2011;180;30;17140;6;12
11.08.2011;504;656;317920;12;25
11.08.2011;292;36;36020;6;12
11.08.2011;148;1;292;6;12
11.08.2011;2392;1072;1046018;12;25
11.08.2011;124;1;220;6;12
11.08.2011;2040;96;200919;12;25
11.08.2011;572;104;190461;12;25
11.08.2011;1364;22;79699;3;6
11.08.2011;328;7;10112;6;12
11.08.2011;500;46;91280;6;12
11.08.2011;192;56;36040;6;12
11.08.2011;148;26;16800;6;12
11.08.2011;940;64;177480;6;12
11.08.2011;252;36;37720;6;12
11.08.2011;488;52;96080;6;12
11.08.2011;396;60;92960;6;12
11.08.2011;544;52;104760;6;12
11.08.2011;536;46;78360;6;12
11.08.2011;776;52;148520;6;12
11.08.2011;2204;688;1088840;12;25
12.08.2011;172;216;162240;12;25
12.08.2011;1140;416;1799520;6;12
12.08.2011;388;432;678220;12;25
12.08.2011;1036;38;118580;6;12
12.08.2011;280;32;33960;6;12
13.08.2011;348;36;39480;6;12
14.08.2011;152;30;17580;6;12
14.08.2011;76;60;17580;6;12
14.08.2011;116;76;38960;6;12
14.08.2011;248;76;83840;6;12
14.08.2011;344;120;135600;6;12
14.08.2011;48;44;9680;6;12
14.08.2011;160;42;27760;6;12
14.08.2011;204;48;39120;6;12
14.08.2011;68;38;11120;6;12
14.08.2011;392;48;76680;6;12
14.08.2011;140;48;29520;6;12
14.08.2011;52;24;5120;6;12
14.08.2011;272;32;33320;6;12
14.08.2011;396;60;73280;6;12
14.08.2011;240;56;42240;6;12
14.08.2011;360;34;44500;6;12
14.08.2011;160;26;18040;6;12
14.08.2011;664;38;79560;6;12
14.08.2011;556;22;52980;6;12
14.08.2011;600;72;159580;6;12
14.08.2011;956;136;303960;6;12
14.08.2011;464;32;52960;6;12
14.08.2011;676;104;208840;6;12
14.08.2011;320;52;69080;6;12
14.08.2011;800;48;110580;6;12
14.08.2011;436;24;42180;6;12
14.08.2011;448;48;80080;6;12
15.08.2011;100;24;8380;6;12
15.08.2011;84;26;8880;6;12
15.08.2011;372;52;52300;6;12
15.08.2011;276;40;36480;6;12
15.08.2011;236;24;23640;6;12
15.08.2011;712;92;134120;6;12
15.08.2011;536;42;73400;6;12
15.08.2011;660;56;89480;6;12
15.08.2011;1104;232;716060;6;12
15.08.2011;140;52;29720;6;12
15.08.2011;656;1392;1765320;12;25
15.08.2011;288;46;45120;6;12
15.08.2011;220;48;44280;6;12
15.08.2011;248;52;47600;6;12
15.08.2011;324;40;46500;6;12
15.08.2011;288;108;75240;12;25
15.08.2011;300;56;51480;6;12
15.08.2011;320;32;35360;6;12
15.08.2011;500;52;85040;6;12
15.08.2011;240;34;33560;6;12
15.08.2011;336;36;48280;6;12
15.08.2011;108;48;19000;6;12
15.08.2011;224;38;33440;6;12
15.08.2011;312;136;106600;6;12
15.08.2011;208;784;239860;6;12
15.08.2011;212;30;23320;6;12
15.08.2011;144;24;14240;6;12
15.08.2011;280;24;27960;6;12
15.08.2011;180;80;46160;6;12
15.08.2011;680;368;413680;12;25
15.08.2011;1640;1008;1608880;6;12
15.08.2011;460;32;51240;6;12
15.08.2011;764;60;164240;6;12
15.08.2011;728;72;124400;6;12
15.08.2011;208;48;36720;6;12
15.08.2011;372;52;70760;6;12
15.08.2011;376;44;61840;6;12
15.08.2011;244;56;43640;6;12
15.08.2011;76;30;8420;6;12
15.08.2011;340;84;74820;6;12
15.08.2011;784;60;127840;6;12
15.08.2011;180;38;23960;6;12
15.08.2011;196;40;31440;6;12
15.08.2011;100;34;12040;6;12
15.08.2011;196;28;21520;6;12
15.08.2011;324;168;123120;6;12
15.08.2011;168;38;20800;6;12
15.08.2011;432;92;100840;6;12
16.08.2011;2224;240;855460;6;12
16.08.2011;168;32;21320;6;12
16.08.2011;112;38;13480;6;12
16.08.2011;220;32;27680;6;12
16.08.2011;180;26;17460;6;12
16.08.2011;300;656;335800;12;25
16.08.2011;316;120;66340;6;12
16.08.2011;420;216;150800;6;12
16.08.2011;324;48;49720;6;12
16.08.2011;532;76;112440;6;12
16.08.2011;72;28;8160;6;12
16.08.2011;280;38;36360;6;12
16.08.2011;716;88;152600;6;12
16.08.2011;332;40;46320;6;12
16.08.2011;348;40;53040;6;12
16.08.2011;276;32;35240;6;12
16.08.2011;1160;88;210800;6;12
16.08.2011;428;36;44900;6;12
17.08.2011;516;480;735760;6;12
17.08.2011;3272;1392;12197040;12;25
17.08.2011;476;64;126540;6;12
17.08.2011;1108;92;277800;6;12
17.08.2011;2188;1776;6031640;12;25
17.08.2011;888;176;464160;6;12
17.08.2011;508;88;181760;6;12
17.08.2011;76;30;9160;6;12
17.08.2011;136;34;16640;6;12
17.08.2011;156;48;27860;6;12
17.08.2011;276;48;56634;12;25
17.08.2011;204;45;40137;6;12
17.08.2011;148;28;15500;6;12
17.08.2011;256;68;40600;6;12
17.08.2011;68;26;8080;6;12
17.08.2011;376;88;96160;6;12
17.08.2011;812;368;475640;12;25
17.08.2011;300;30;39440;6;12
17.08.2011;1240;1648;3305360;12;25
17.08.2011;496;88;95960;6;12
17.08.2011;244;46;36040;6;12
17.08.2011;548;288;232000;6;12
17.08.2011;104;26;10580;6;12
17.08.2011;76;22;7560;6;12
17.08.2011;120;44;18080;6;12
17.08.2011;424;56;64020;6;12
18.08.2011;832;2672;3730260;12;25
18.08.2011;760;84;146740;6;12
18.08.2011;472;44;77200;6;12
18.08.2011;96;38;14320;6;12
18.08.2011;448;384;408760;12;25
18.08.2011;948;192;485040;6;12
18.08.2011;408;52;65200;6;12
18.08.2011;548;46;75780;6;12
18.08.2011;280;52;53600;6;12
18.08.2011;264;40;34280;6;12
18.08.2011;116;30;14520;6;12
18.08.2011;600;368;325440;6;12
18.08.2011;168;36;22800;6;12
18.08.2011;116;84;28620;6;12
18.08.2011;280;108;114000;6;12
18.08.2011;160;52;37920;6;12
18.08.2011;244;34;28560;6;12
18.08.2011;680;84;112720;6;12
18.08.2011;244;34;30040;6;12
18.08.2011;104;34;14160;6;12
18.08.2011;284;44;40640;6;12
18.08.2011;316;60;58200;6;12
18.08.2011;192;26;17960;6;12
18.08.2011;224;38;23520;6;12
19.08.2011;1180;46;167520;6;12
19.08.2011;80;28;9480;6;12
19.08.2011;244;30;29640;6;12
19.08.2011;164;30;18800;6;12
19.08.2011;488;42;70640;6;12
19.08.2011;360;32;44400;6;12
19.08.2011;220;30;24960;6;12
19.08.2011;152;52;29160;6;12
19.08.2011;944;34;104940;6;12
20.08.2011;448;76;80680;6;12
20.08.2011;1228;184;516440;6;12
20.08.2011;588;128;129280;6;12
20.08.2011;48;30;6280;6;12
20.08.2011;512;46;68820;6;12
20.08.2011;984;104;307120;6;12
20.08.2011;104;30;12360;6;12
20.08.2011;140;38;19360;6;12
20.08.2011;452;48;69040;6;12
20.08.2011;216;36;26760;6;12
20.08.2011;544;2032;830880;12;25
20.08.2011;604;56;80760;6;12
20.08.2011;332;44;49680;6;12
20.08.2011;356;30;42240;6;12
20.08.2011;384;56;55120;6;12
20.08.2011;308;42;38320;6;12
20.08.2011;96;32;13040;6;12
20.08.2011;336;144;113920;3;6
20.08.2011;116;38;14040;6;12
20.08.2011;116;44;16520;6;12
20.08.2011;332;36;41800;6;12
20.08.2011;624;1328;919720;12;25
20.08.2011;544;32;67720;6;12
20.08.2011;308;36;38260;6;12
20.08.2011;48;26;5520;6;12
20.08.2011;636;1968;1043600;12;25
20.08.2011;228;52;42200;6;12
20.08.2011;144;34;17920;6;12
20.08.2011;1200;232;94218;12;25
20.08.2011;452;2;2425;6;12
20.08.2011;976;2;8174;6;12
21.08.2011;152;44;17140;6;12
21.08.2011;564;112;120680;6;12
21.08.2011;164;56;31480;6;12
21.08.2011;464;168;132580;6;12
21.08.2011;408;68;84340;6;12
21.08.2011;76;28;8560;6;12
21.08.2011;924;320;559740;12;25
21.08.2011;148;24;15800;6;12
21.08.2011;344;72;73040;6;12
21.08.2011;128;28;14920;6;12
21.08.2011;380;496;449320;12;25
21.08.2011;584;416;567580;12;25
21.08.2011;604;84;119640;6;12
21.08.2011;356;72;66780;6;12
21.08.2011;392;40;52120;6;12
21.08.2011;260;64;54320;6;12
21.08.2011;1212;1072;2521160;12;25
21.08.2011;860;1200;2160660;12;25
21.08.2011;116;38;12960;6;12
21.08.2011;368;34;43840;6;12
21.08.2011;276;224;149180;6;12
21.08.2011;112;56;15320;6;12
21.08.2011;424;56;69480;6;12
21.08.2011;1252;2032;3449080;12;25
22.08.2011;696;288;509960;6;12
22.08.2011;500;64;103120;6;12
22.08.2011;1164;384;491300;6;12
22.08.2011;80;30;9720;6;12
22.08.2011;272;56;41040;6;12
22.08.2011;360;44;51480;6;12
22.08.2011;244;68;66880;6;12
